MASV1,F_MAKH,F_TENLOP,F_KHOI,F_MANG,F_TENNGVN
61521420,XD,XD11B202,DHXDXD211,XD2,Xây dựng (B2)
72092107,XD,XD11B202,DHXDXD211,XD2,Xây dựng (B2)
27547117,XD,XD11B202,DHXDXD211,XD2,Xây dựng (B2)
85625251,XD,XD12B2D2,DHXDXC212,XC2,XD Dân dụng & CN(B2)
70515348,XD,XD13B2D1,DHXDXC213,XC2,XD Dân dụng & CN(B2)
44755846,MO,MO0903,DHMOMTG09,MTG,Môi Trường
67230401,MO,MO0901,DHMOMTG09,MTG,Môi Trường
69832277,MO,MO0901,DHMOMTG09,MTG,Môi Trường
37025095,MO,MO09QLMT,DHMOQLM09,QLM,QLý & CN Môi Trường
66940684,MO,MO09KMT1,DHMOKMT09,KMT,Kỹ Thuật Môi Trường
85539763,MO,MO0904,DHMOMTG09,MTG,Môi Trường
1952484,MO,MO0904,DHMOMTG09,MTG,Môi Trường
68285701,MO,MO0901,DHMOMTG09,MTG,Môi Trường
56728914,MO,MO0904,DHMOMTG09,MTG,Môi Trường
32000575,MO,MO1003,DHMOMTG10,MTG,Môi Trường
19116240,MO,MO1002,DHMOMTG10,MTG,Môi Trường
6274383,MO,MO1005,DHMOMTG10,MTG,Môi Trường
1806354,MO,MO1101,DHMOMTG11,MTG,Môi Trường
96897275,MO,MO1104,DHMOMTG11,MTG,Môi Trường
36428639,MO,MO1103,DHMOMTG11,MTG,Môi Trường
52876339,MO,MO1104,DHMOMTG11,MTG,Môi Trường
71043105,MO,MO1102,DHMOMTG11,MTG,Môi Trường
45258581,MO,MO1105,DHMOMTG11,MTG,Môi Trường
33911868,MO,MO1104,DHMOMTG11,MTG,Môi Trường
87751978,MO,MO1105,DHMOMTG11,MTG,Môi Trường
89238181,MO,MO1105,DHMOMTG11,MTG,Môi Trường
6999947,MO,MO1101,DHMOMTG11,MTG,Môi Trường
84044203,MO,MO1104,DHMOMTG11,MTG,Môi Trường
56109760,MO,MO1101,DHMOMTG11,MTG,Môi Trường
7348277,GT,GT0901,DHGTGTH09,GTH,Kỹ thuật Giao thông
11685986,XD,XD09DD1,DHXDXDC09,XDC,XD Dân dụng & CN
61265142,GT,GT0904,DHGTGTH09,GTH,Kỹ thuật Giao thông
83706424,GT,GT1002,DHGTGTH10,GTH,Kỹ thuật Giao thông
638165,GT,GT1004,DHGTGTH10,GTH,Kỹ thuật Giao thông
99249193,GT,GT1003,DHGTGTH10,GTH,Kỹ thuật Giao thông
47518974,GT,GT1002,DHGTGTH10,GTH,Kỹ thuật Giao thông
9100160,GT,GT1003,DHGTGTH10,GTH,Kỹ thuật Giao thông
94577622,GT,GT1003,DHGTGTH10,GTH,Kỹ thuật Giao thông
31264247,GT,GT1001,DHGTGTH10,GTH,Kỹ thuật Giao thông
54971473,GT,GT1001,DHGTGTH10,GTH,Kỹ thuật Giao thông
92459459,GT,GT1101,DHGTGTH11,GTH,Kỹ thuật Giao thông
51760738,GT,GT1101,DHGTGTH11,GTH,Kỹ thuật Giao thông
52559667,GT,GT1104,DHGTGTH11,GTH,Kỹ thuật Giao thông
27465738,GT,GT1102,DHGTGTH11,GTH,Kỹ thuật Giao thông
30650583,GT,GT1104,DHGTGTH11,GTH,Kỹ thuật Giao thông
507589,GT,GT1104,DHGTGTH11,GTH,Kỹ thuật Giao thông
92212347,GT,GT1102,DHGTGTH11,GTH,Kỹ thuật Giao thông
40638349,GT,GT1104,DHGTGTH11,GTH,Kỹ thuật Giao thông
85101082,GT,GT1104,DHGTGTH11,GTH,Kỹ thuật Giao thông
11751089,GT,GT1104,DHGTGTH11,GTH,Kỹ thuật Giao thông
16540440,GT,GT1102,DHGTGTH11,GTH,Kỹ thuật Giao thông
18233414,GT,GT1102,DHGTGTH11,GTH,Kỹ thuật Giao thông
46429318,GT,GT1101,DHGTGTH11,GTH,Kỹ thuật Giao thông
57214028,GT,GT1102,DHGTGTH11,GTH,Kỹ thuật Giao thông
28272832,VP,VP2011/2,DHVPVPP11,VPP,KS CLC Việt Pháp
76328195,PD,CT12TIEN,DHTTIEN12,IEN,Hệ thống Năng lượng
51562115,DD,CT13COA1,DHTTCOA13,COA,Control System Area
66867664,DD,CT13COA1,DHTTCOA13,COA,Control System Area
19275925,PD,CT13TIEN,DHTTIEN13,IEN,Hệ thống Năng lượng
58544363,PD,CT13TIEN,DHTTIEN13,IEN,Hệ thống Năng lượng
76396130,PD,CT13TIEN,DHTTIEN13,IEN,Hệ thống Năng lượng
71979802,PD,CT13TIEN,DHTTIEN13,IEN,Hệ thống Năng lượng
14687109,PD,CT13TIEN,DHTTIEN13,IEN,Hệ thống Năng lượng
38252361,PD,CT13TIEN,DHTTIEN13,IEN,Hệ thống Năng lượng
61042819,PD,CT13TIEN,DHTTIEN13,IEN,Hệ thống Năng lượng
30639009,DD,CT13COA1,DHTTCOA13,COA,Control System Area
22982461,PD,CT13TIEN,DHTTIEN13,IEN,Hệ thống Năng lượng
7865160,UD,KU09CKT1,DHUDCKT09,CKT,Cơ kỹ thuật
76743404,UD,KU09VLY,DHUDVLY09,VLY,Vật lý kỹ thuật
47959072,UD,KU09CKT2,DHUDCKT09,CKT,Cơ kỹ thuật
65291295,UD,KU09CKT2,DHUDCKT09,CKT,Cơ kỹ thuật
83228366,UD,KU09CKT1,DHUDCKT09,CKT,Cơ kỹ thuật
90181573,UD,KU09CKT2,DHUDCKT09,CKT,Cơ kỹ thuật
74622671,UD,KU09CKT1,DHUDCKT09,CKT,Cơ kỹ thuật
3507861,UD,KU09CKT2,DHUDCKT09,CKT,Cơ kỹ thuật
80908903,UD,KU09CKT1,DHUDCKT09,CKT,Cơ kỹ thuật
83602308,UD,KU1004,DHUDCVK10,CVK,Cơ KT- Vật lý KT
25342757,UD,KU1003,DHUDCVK10,CVK,Cơ KT- Vật lý KT
22924426,UD,KU10CKT,DHUDCKT10,CKT,Cơ kỹ thuật
6541500,UD,KU1004,DHUDCVK10,CVK,Cơ KT- Vật lý KT
4352811,UD,KU1101,DHUDCVK11,CVK,Cơ KT- Vật lý KT
79692719,UD,KU1103,DHUDCVK11,CVK,Cơ KT- Vật lý KT
7408851,UD,KU1104,DHUDCVK11,CVK,Cơ KT- Vật lý KT
5361909,UD,KU1104,DHUDCVK11,CVK,Cơ KT- Vật lý KT
8197043,UD,KU1104,DHUDCVK11,CVK,Cơ KT- Vật lý KT
29125489,VL,VL0905,DHVLCVL09,CVL,Công nghệ vật liệu
53118130,VL,VL0904,DHVLCVL09,CVL,Công nghệ vật liệu
53629112,VL,VL0906,DHVLCVL09,CVL,Công nghệ vật liệu
4291020,VL,VL0905,DHVLCVL09,CVL,Công nghệ vật liệu
49961521,VL,VL0906,DHVLCVL09,CVL,Công nghệ vật liệu
9766705,VL,VL0906,DHVLCVL09,CVL,Công nghệ vật liệu
45006998,VL,VL0905,DHVLCVL09,CVL,Công nghệ vật liệu
95832408,VL,VL0904,DHVLCVL09,CVL,Công nghệ vật liệu
59186358,VP,VP2010/2,DHVPVPP10,VPP,KS CLC Việt Pháp
82247884,VL,VL1003,DHVLCVL10,CVL,Công nghệ vật liệu
18557086,VL,VL1001,DHVLCVL10,CVL,Công nghệ vật liệu
79645218,VL,VL1003,DHVLCVL10,CVL,Công nghệ vật liệu
91091625,VL,VL1005,DHVLCVL10,CVL,Công nghệ vật liệu
37915171,VL,VL1005,DHVLCVL10,CVL,Công nghệ vật liệu
36644338,VL,VL1003,DHVLCVL10,CVL,Công nghệ vật liệu
71070845,VL,VL1001,DHVLCVL10,CVL,Công nghệ vật liệu
62947647,VL,VL1004,DHVLCVL10,CVL,Công nghệ vật liệu
81082954,VL,VL1103,DHVLCVL11,CVL,Công nghệ vật liệu
2431320,VL,VL1102,DHVLCVL11,CVL,Công nghệ vật liệu
37976029,VL,VL1101,DHVLCVL11,CVL,Công nghệ vật liệu
30877288,VL,VL1104,DHVLCVL11,CVL,Công nghệ vật liệu
9513039,VL,VL1102,DHVLCVL11,CVL,Công nghệ vật liệu
27818117,VL,VL1105,DHVLCVL11,CVL,Công nghệ vật liệu
29209790,VL,VL1103,DHVLCVL11,CVL,Công nghệ vật liệu
32952471,VL,VL1105,DHVLCVL11,CVL,Công nghệ vật liệu
55715789,CK,CK14HT2,DHCKKTH14,KTH,KT Hệ Thống CN
89077182,XD,XD14XD03,DHXDXDG14,XDG,Xây dựng
54000028,HC,HC14HC09,DHHCHTS14,HTS,Hóa-ThựcPhẩm-SinhHọc
92761073,DD,DD14BK01,DHDDDDT14,DDT,Điện - Điện tử
98784724,XD,XD14XD06,DHXDXDG14,XDG,Xây dựng
53139098,QL,QL1402,DHQLQCN14,QCN,Quản Lý Công Nghiệp
45468855,CK,CK14HT2,DHCKKTH14,KTH,KT Hệ Thống CN
9786185,MO,MO1403,DHMOMTG14,MTG,Môi Trường
27354419,VP,VP2014/1,DHVPVPP14,VPP,KS CLC Việt Pháp
51662436,XD,XD14VL1,DHXDVXD14,VXD,Vật liệu Xây dựng
7693182,DD,DD14LT01,DHDDDDT14,DDT,Điện - Điện tử
56680924,MT,MT1403,DHMTCTT14,CTT,MT&CôngNghệ ThôngTin
91727412,DD,DD14LT07,DHDDDDT14,DDT,Điện - Điện tử
60070616,MT,MT1405,DHMTCTT14,CTT,MT&CôngNghệ ThôngTin
82247560,UD,KU1402,DHUDCVK14,CVK,Cơ KT- Vật lý KT
13656601,MT,MT1405,DHMTCTT14,CTT,MT&CôngNghệ ThôngTin
78823291,CK,CK14CK04,DHCKCKI14,CKI,Cơ khí-Cơ điện tử
28326356,DD,DD14LT09,DHDDDDT14,DDT,Điện - Điện tử
8988717,HC,HC14HC08,DHHCHTS14,HTS,Hóa-ThựcPhẩm-SinhHọc
81514120,UD,KU1402,DHUDCVK14,CVK,Cơ KT- Vật lý KT
69833061,MO,MO1403,DHMOMTG14,MTG,Môi Trường
17741902,DD,DD14LT03,DHDDDDT14,DDT,Điện - Điện tử
57047647,DC,DC1404,DHDCDIA14,DIA,Địa chất-Dầu khí
16734659,DC,DC1402,DHDCDIA14,DIA,Địa chất-Dầu khí
448902,DD,DD14LT09,DHDDDDT14,DDT,Điện - Điện tử
62751931,XD,XD14XD08,DHXDXDG14,XDG,Xây dựng
55740353,MT,MT1405,DHMTCTT14,CTT,MT&CôngNghệ ThôngTin
21728722,XD,XD14XD11,DHXDXDG14,XDG,Xây dựng
10936890,DD,DD14LT07,DHDDDDT14,DDT,Điện - Điện tử
40035363,VL,VL1403,DHVLVL114,VL1,Kỹ Thuật Vật Liệu
99016702,VL,VL1403,DHVLVL114,VL1,Kỹ Thuật Vật Liệu
35652285,MO,MO1402,DHMOMTG14,MTG,Môi Trường
23668993,HC,HC14HC01,DHHCHTS14,HTS,Hóa-ThựcPhẩm-SinhHọc
89651992,HC,HC14HC01,DHHCHTS14,HTS,Hóa-ThựcPhẩm-SinhHọc
40546052,CK,CK14CK03,DHCKCKI14,CKI,Cơ khí-Cơ điện tử
89893438,DC,DC1402,DHDCDIA14,DIA,Địa chất-Dầu khí
97595366,VP,VP2014/1,DHVPVPP14,VPP,KS CLC Việt Pháp
98225169,UD,KU1404,DHUDCVK14,CVK,Cơ KT- Vật lý KT
77092344,MT,MT1406,DHMTCTT14,CTT,MT&CôngNghệ ThôngTin
15351260,HC,HC14HC03,DHHCHTS14,HTS,Hóa-ThựcPhẩm-SinhHọc
36397846,CK,CK14CK02,DHCKCKI14,CKI,Cơ khí-Cơ điện tử
28220604,XD,XD14XD06,DHXDXDG14,XDG,Xây dựng
82499912,VP,VP2014/1,DHVPVPP14,VPP,KS CLC Việt Pháp
3206920,HC,HC14HC03,DHHCHTS14,HTS,Hóa-ThựcPhẩm-SinhHọc
47372792,GT,GT1401,DHGTGTH14,GTH,Kỹ thuật Giao thông
22784648,XD,XD14XD11,DHXDXDG14,XDG,Xây dựng
80621976,HC,HC14HC06,DHHCHTS14,HTS,Hóa-ThựcPhẩm-SinhHọc
27040430,XD,XD14CD1,DHXDCAU14,CAU,Cầu Đường
32028912,MT,MT1403,DHMTCTT14,CTT,MT&CôngNghệ ThôngTin
31633390,QL,QL1401,DHQLQCN14,QCN,Quản Lý Công Nghiệp
23379528,CK,CK14CK04,DHCKCKI14,CKI,Cơ khí-Cơ điện tử
17116149,DD,DD14BK01,DHDDDDT14,DDT,Điện - Điện tử
12293105,CK,CK14CK08,DHCKCKI14,CKI,Cơ khí-Cơ điện tử
74671471,HC,HC14HC08,DHHCHTS14,HTS,Hóa-ThựcPhẩm-SinhHọc
92761324,DD,DD14LT07,DHDDDDT14,DDT,Điện - Điện tử
1994387,DD,DD14LT09,DHDDDDT14,DDT,Điện - Điện tử
62677925,MT,MT1408,DHMTCTT14,CTT,MT&CôngNghệ ThôngTin
28376250,DD,DD14LT10,DHDDDDT14,DDT,Điện - Điện tử
29305474,CK,CK14CK04,DHCKCKI14,CKI,Cơ khí-Cơ điện tử
69193438,CK,CK14CK08,DHCKCKI14,CKI,Cơ khí-Cơ điện tử
69245423,MO,MO1403,DHMOMTG14,MTG,Môi Trường
11047195,DD,DD14LT02,DHDDDDT14,DDT,Điện - Điện tử
84379362,DD,DD14LT07,DHDDDDT14,DDT,Điện - Điện tử
93952157,XD,XD14XD07,DHXDXDG14,XDG,Xây dựng
33446108,MO,MO1403,DHMOMTG14,MTG,Môi Trường
95961678,HC,HC14HC02,DHHCHTS14,HTS,Hóa-ThựcPhẩm-SinhHọc
70327558,HC,HC14HC07,DHHCHTS14,HTS,Hóa-ThựcPhẩm-SinhHọc
54600420,DD,DD14BK02,DHDDDDT14,DDT,Điện - Điện tử
52857983,DD,DD14LT08,DHDDDDT14,DDT,Điện - Điện tử
68601385,DD,DD14LT10,DHDDDDT14,DDT,Điện - Điện tử
1202056,VL,VL1401,DHVLVL114,VL1,Kỹ Thuật Vật Liệu
57046372,MT,MT1401,DHMTCTT14,CTT,MT&CôngNghệ ThôngTin
51043665,XD,XD14XD10,DHXDXDG14,XDG,Xây dựng
19883230,CK,CK14HT1,DHCKKTH14,KTH,KT Hệ Thống CN
76988774,XD,XD14XD04,DHXDXDG14,XDG,Xây dựng
28307748,XD,XD14XD04,DHXDXDG14,XDG,Xây dựng
26755656,UD,KU1402,DHUDCVK14,CVK,Cơ KT- Vật lý KT
42181473,CK,CK14CK06,DHCKCKI14,CKI,Cơ khí-Cơ điện tử
82485666,DD,DD14LT05,DHDDDDT14,DDT,Điện - Điện tử
96927510,XD,XD14VL1,DHXDVXD14,VXD,Vật liệu Xây dựng
76074315,HC,HC14HC08,DHHCHTS14,HTS,Hóa-ThựcPhẩm-SinhHọc
23275539,MT,MT1402,DHMTCTT14,CTT,MT&CôngNghệ ThôngTin
36250434,XD,XD14XD02,DHXDXDG14,XDG,Xây dựng
1112063,VL,VL1401,DHVLVL114,VL1,Kỹ Thuật Vật Liệu
19241616,CK,CK14HT1,DHCKKTH14,KTH,KT Hệ Thống CN
84640191,MT,MT1408,DHMTCTT14,CTT,MT&CôngNghệ ThôngTin
1384861,XD,XD14XD04,DHXDXDG14,XDG,Xây dựng
19987355,MT,MT14KH01,DHMTKHM14,KHM,Khoa học Máy tính
69680519,MT,MT1406,DHMTCTT14,CTT,MT&CôngNghệ ThôngTin
61892890,XD,XD14XD04,DHXDXDG14,XDG,Xây dựng
46725935,HC,HC14HC02,DHHCHTS14,HTS,Hóa-ThựcPhẩm-SinhHọc
88198891,UD,KU1404,DHUDCVK14,CVK,Cơ KT- Vật lý KT
80636140,QL,QL1404,DHQLQCN14,QCN,Quản Lý Công Nghiệp
36152982,GT,GT1404,DHGTGTH14,GTH,Kỹ thuật Giao thông
56202834,MT,MT1403,DHMTCTT14,CTT,MT&CôngNghệ ThôngTin
79304261,DD,DD14LT01,DHDDDDT14,DDT,Điện - Điện tử
7205237,MT,MT1406,DHMTCTT14,CTT,MT&CôngNghệ ThôngTin
63806882,HC,HC14HC02,DHHCHTS14,HTS,Hóa-ThựcPhẩm-SinhHọc
83265693,XD,XD14VL1,DHXDVXD14,VXD,Vật liệu Xây dựng
72838021,VP,VP2014/1,DHVPVPP14,VPP,KS CLC Việt Pháp
81916206,DC,DC1402,DHDCDIA14,DIA,Địa chất-Dầu khí
26240745,CK,CK14CK03,DHCKCKI14,CKI,Cơ khí-Cơ điện tử
97378228,MT,MT1403,DHMTCTT14,CTT,MT&CôngNghệ ThôngTin
9156814,DD,DD14LT05,DHDDDDT14,DDT,Điện - Điện tử
33976740,VL,VL1401,DHVLVL114,VL1,Kỹ Thuật Vật Liệu
43248652,VL,VL1403,DHVLVL114,VL1,Kỹ Thuật Vật Liệu
90303820,MT,MT1402,DHMTCTT14,CTT,MT&CôngNghệ ThôngTin
19216516,DD,DD14LT01,DHDDDDT14,DDT,Điện - Điện tử
9971464,DD,DD14LT04,DHDDDDT14,DDT,Điện - Điện tử
1230535,MT,MT14KH01,DHMTKHM14,KHM,Khoa học Máy tính
26269542,XD,XD14XD07,DHXDXDG14,XDG,Xây dựng
63137819,DD,DD14LT08,DHDDDDT14,DDT,Điện - Điện tử
22251657,XD,XD14XD11,DHXDXDG14,XDG,Xây dựng
66265064,CK,CK14CK13,DHCKCKI14,CKI,Cơ khí-Cơ điện tử
22351413,HC,HC14HC02,DHHCHTS14,HTS,Hóa-ThựcPhẩm-SinhHọc
81360295,VL,VL1401,DHVLVL114,VL1,Kỹ Thuật Vật Liệu
18000396,VP,VP2014/2,DHVPVPP14,VPP,KS CLC Việt Pháp
79149105,CK,CK14CK13,DHCKCKI14,CKI,Cơ khí-Cơ điện tử
4403893,CK,CK14CK04,DHCKCKI14,CKI,Cơ khí-Cơ điện tử
56083577,MO,MO1404,DHMOMTG14,MTG,Môi Trường
28208587,XD,XD14XD07,DHXDXDG14,XDG,Xây dựng
50529190,XD,XD14XD10,DHXDXDG14,XDG,Xây dựng
47101214,DD,DD14LT10,DHDDDDT14,DDT,Điện - Điện tử
33069343,MO,MO1403,DHMOMTG14,MTG,Môi Trường
2842507,UD,KU1403,DHUDCVK14,CVK,Cơ KT- Vật lý KT
69156026,HC,HC14HC03,DHHCHTS14,HTS,Hóa-ThựcPhẩm-SinhHọc
13376364,MT,MT1403,DHMTCTT14,CTT,MT&CôngNghệ ThôngTin
54336469,HC,HC14HC08,DHHCHTS14,HTS,Hóa-ThựcPhẩm-SinhHọc
11131304,MO,MO1404,DHMOMTG14,MTG,Môi Trường
86628541,HC,HC14HC02,DHHCHTS14,HTS,Hóa-ThựcPhẩm-SinhHọc
35221460,HC,HC14HC04,DHHCHTS14,HTS,Hóa-ThựcPhẩm-SinhHọc
27818962,HC,HC14HC04,DHHCHTS14,HTS,Hóa-ThựcPhẩm-SinhHọc
29477920,HC,HC14HC09,DHHCHTS14,HTS,Hóa-ThựcPhẩm-SinhHọc
66251116,VL,VL1403,DHVLVL114,VL1,Kỹ Thuật Vật Liệu
74121311,DD,DD14LT02,DHDDDDT14,DDT,Điện - Điện tử
23609703,HC,HC14HC07,DHHCHTS14,HTS,Hóa-ThựcPhẩm-SinhHọc
96146664,MO,MO1403,DHMOMTG14,MTG,Môi Trường
64946649,VL,VL1403,DHVLVL114,VL1,Kỹ Thuật Vật Liệu
17242804,CK,CK14CK07,DHCKCKI14,CKI,Cơ khí-Cơ điện tử
75506768,HC,HC14HC09,DHHCHTS14,HTS,Hóa-ThựcPhẩm-SinhHọc
76348320,DD,DD14LT02,DHDDDDT14,DDT,Điện - Điện tử
54792776,DC,DC1404,DHDCDIA14,DIA,Địa chất-Dầu khí
32640715,XD,XD14BXD1,DHXDXDG14,XDG,Xây dựng
47667514,MT,MT1402,DHMTCTT14,CTT,MT&CôngNghệ ThôngTin
49259194,DC,DC1401,DHDCDIA14,DIA,Địa chất-Dầu khí
22006065,MO,MO1404,DHMOMTG14,MTG,Môi Trường
64389544,UD,KU1402,DHUDCVK14,CVK,Cơ KT- Vật lý KT
84696577,DD,DD14LT02,DHDDDDT14,DDT,Điện - Điện tử
4364021,HC,HC14HC09,DHHCHTS14,HTS,Hóa-ThựcPhẩm-SinhHọc
82739717,VP,VP2014/2,DHVPVPP14,VPP,KS CLC Việt Pháp
51215611,GT,GT1402,DHGTGTH14,GTH,Kỹ thuật Giao thông
91158799,CK,CK14CK08,DHCKCKI14,CKI,Cơ khí-Cơ điện tử
38374332,CK,CK14CK01,DHCKCKI14,CKI,Cơ khí-Cơ điện tử
80102399,CK,CK14CK09,DHCKCKI14,CKI,Cơ khí-Cơ điện tử
1103150,MO,MO1403,DHMOMTG14,MTG,Môi Trường
98040016,MT,MT1408,DHMTCTT14,CTT,MT&CôngNghệ ThôngTin
39786567,MO,MO1402,DHMOMTG14,MTG,Môi Trường
77173,GT,GT1403,DHGTGTH14,GTH,Kỹ thuật Giao thông
17206901,CK,CK14CK03,DHCKCKI14,CKI,Cơ khí-Cơ điện tử
29272443,HC,HC14HC02,DHHCHTS14,HTS,Hóa-ThựcPhẩm-SinhHọc
89719961,DD,DD14LT02,DHDDDDT14,DDT,Điện - Điện tử
33601795,DD,DD14LT09,DHDDDDT14,DDT,Điện - Điện tử
58557294,HC,HC14HC05,DHHCHTS14,HTS,Hóa-ThựcPhẩm-SinhHọc
19528572,VP,VP2014/2,DHVPVPP14,VPP,KS CLC Việt Pháp
63030944,VL,VL1403,DHVLVL114,VL1,Kỹ Thuật Vật Liệu
68039745,CK,CK14CK01,DHCKCKI14,CKI,Cơ khí-Cơ điện tử
98145788,MT,MT1403,DHMTCTT14,CTT,MT&CôngNghệ ThôngTin
61912286,DD,DD14BK01,DHDDDDT14,DDT,Điện - Điện tử
15742488,VP,VP2014/1,DHVPVPP14,VPP,KS CLC Việt Pháp
36112451,XD,XD14XD02,DHXDXDG14,XDG,Xây dựng
46859651,DC,DC1404,DHDCDIA14,DIA,Địa chất-Dầu khí
3007877,XD,XD14XD06,DHXDXDG14,XDG,Xây dựng
16668709,CK,CK14CK09,DHCKCKI14,CKI,Cơ khí-Cơ điện tử
34978093,DD,DD14LT02,DHDDDDT14,DDT,Điện - Điện tử
58354339,XD,XD14XD02,DHXDXDG14,XDG,Xây dựng
69939267,QL,QL1404,DHQLQCN14,QCN,Quản Lý Công Nghiệp
3855449,HC,HC14HC07,DHHCHTS14,HTS,Hóa-ThựcPhẩm-SinhHọc
15735907,DC,DC14DK,DHDCDDK14,DDK,Địa chất dầu khí
82238495,XD,XD14XD06,DHXDXDG14,XDG,Xây dựng
87780104,QL,QL1401,DHQLQCN14,QCN,Quản Lý Công Nghiệp
87930949,HC,HC14HC06,DHHCHTS14,HTS,Hóa-ThựcPhẩm-SinhHọc
81651428,HC,HC14HC08,DHHCHTS14,HTS,Hóa-ThựcPhẩm-SinhHọc
50303909,CK,CK14CK02,DHCKCKI14,CKI,Cơ khí-Cơ điện tử
71308102,HC,HC14HC03,DHHCHTS14,HTS,Hóa-ThựcPhẩm-SinhHọc
7413900,CK,CK14DM,DHCKDMA14,DMA,Dệt - May
29552094,HC,HC14HC08,DHHCHTS14,HTS,Hóa-ThựcPhẩm-SinhHọc
96778239,HC,HC14HC02,DHHCHTS14,HTS,Hóa-ThựcPhẩm-SinhHọc
31154199,CK,CK14DM,DHCKDMA14,DMA,Dệt - May
42001879,HC,HC14HC08,DHHCHTS14,HTS,Hóa-ThựcPhẩm-SinhHọc
78213355,VL,VL1405,DHVLVL114,VL1,Kỹ Thuật Vật Liệu
29064650,HC,HC14HC01,DHHCHTS14,HTS,Hóa-ThựcPhẩm-SinhHọc
15992636,CK,CK14HT2,DHCKKTH14,KTH,KT Hệ Thống CN
40612573,XD,XD14XD02,DHXDXDG14,XDG,Xây dựng
86283781,MT,MT1408,DHMTCTT14,CTT,MT&CôngNghệ ThôngTin
89119686,DD,DD14LT10,DHDDDDT14,DDT,Điện - Điện tử
34392086,MT,MT1408,DHMTCTT14,CTT,MT&CôngNghệ ThôngTin
57862276,XD,XD14XD04,DHXDXDG14,XDG,Xây dựng
56040572,VL,VL1403,DHVLVL114,VL1,Kỹ Thuật Vật Liệu
11106755,CK,CK14HT2,DHCKKTH14,KTH,KT Hệ Thống CN
57683701,CK,CK14CK07,DHCKCKI14,CKI,Cơ khí-Cơ điện tử
60544400,GT,GT1404,DHGTGTH14,GTH,Kỹ thuật Giao thông
81774039,MO,MO1402,DHMOMTG14,MTG,Môi Trường
58779583,VL,VL1401,DHVLVL114,VL1,Kỹ Thuật Vật Liệu
60292336,XD,XD14XD04,DHXDXDG14,XDG,Xây dựng
9906518,HC,HC14HC03,DHHCHTS14,HTS,Hóa-ThựcPhẩm-SinhHọc
32234456,VP,VP2014/1,DHVPVPP14,VPP,KS CLC Việt Pháp
92615459,HC,HC14HC04,DHHCHTS14,HTS,Hóa-ThựcPhẩm-SinhHọc
4788317,MO,MO1402,DHMOMTG14,MTG,Môi Trường
64908320,MT,MT14KTTN,DHMTKTT14,KTT,Kỹ thuật MáyTính(TN)
75756333,DD,DD14LT10,DHDDDDT14,DDT,Điện - Điện tử
58606006,DD,DD14LT10,DHDDDDT14,DDT,Điện - Điện tử
82570485,XD,XD14BXD1,DHXDXDG14,XDG,Xây dựng
81774730,CK,CK14CK09,DHCKCKI14,CKI,Cơ khí-Cơ điện tử
5321354,HC,HC14HC07,DHHCHTS14,HTS,Hóa-ThựcPhẩm-SinhHọc
46846225,DD,DD14LT04,DHDDDDT14,DDT,Điện - Điện tử
62885593,DD,DD14BK02,DHDDDDT14,DDT,Điện - Điện tử
7306979,MT,MT1408,DHMTCTT14,CTT,MT&CôngNghệ ThôngTin
16271242,CK,CK14CK03,DHCKCKI14,CKI,Cơ khí-Cơ điện tử
8310974,XD,XD14XD11,DHXDXDG14,XDG,Xây dựng
49606666,DC,DC1404,DHDCDIA14,DIA,Địa chất-Dầu khí
14120014,CK,CK14CK03,DHCKCKI14,CKI,Cơ khí-Cơ điện tử
69667174,CK,CK14DM,DHCKDMA14,DMA,Dệt - May
47569395,HC,HC14HC03,DHHCHTS14,HTS,Hóa-ThựcPhẩm-SinhHọc
79755400,DD,DD14LT05,DHDDDDT14,DDT,Điện - Điện tử
68769326,VP,VP2014/1,DHVPVPP14,VPP,KS CLC Việt Pháp
84097811,XD,XD14XD04,DHXDXDG14,XDG,Xây dựng
47376058,DD,DD14BK01,DHDDDDT14,DDT,Điện - Điện tử
23057605,CK,CK14CK03,DHCKCKI14,CKI,Cơ khí-Cơ điện tử
17893553,CK,CK14CK04,DHCKCKI14,CKI,Cơ khí-Cơ điện tử
85543,UD,KU1402,DHUDCVK14,CVK,Cơ KT- Vật lý KT
28620548,CK,CK14CK04,DHCKCKI14,CKI,Cơ khí-Cơ điện tử
20478987,HC,HC14HC07,DHHCHTS14,HTS,Hóa-ThựcPhẩm-SinhHọc
86615733,HC,HC14HC04,DHHCHTS14,HTS,Hóa-ThựcPhẩm-SinhHọc
18362030,DC,DC1402,DHDCDIA14,DIA,Địa chất-Dầu khí
45364643,CK,CK14CK04,DHCKCKI14,CKI,Cơ khí-Cơ điện tử
62752503,VL,VL1403,DHVLVL114,VL1,Kỹ Thuật Vật Liệu
66797,VL,VL1405,DHVLVL114,VL1,Kỹ Thuật Vật Liệu
8268832,XD,XD14BXD1,DHXDXDG14,XDG,Xây dựng
20709129,XD,XD14XD06,DHXDXDG14,XDG,Xây dựng
32623772,CK,CK14CK07,DHCKCKI14,CKI,Cơ khí-Cơ điện tử
76941513,GT,GT1402,DHGTGTH14,GTH,Kỹ thuật Giao thông
47490963,MT,MT14KTTN,DHMTKTT14,KTT,Kỹ thuật MáyTính(TN)
65735336,HC,HC14HC01,DHHCHTS14,HTS,Hóa-ThựcPhẩm-SinhHọc
22526906,DD,DD14LT07,DHDDDDT14,DDT,Điện - Điện tử
